# block<TAB>first_version<TAB>removed_after (blank = still present)
# Generated by scripts/regen_block_data.py — do not edit by hand.
prismarine	1.13	
prismarine_brick_slab	1.13	
prismarine_brick_stairs	1.13	
prismarine_bricks	1.13	
prismarine_slab	1.13	
prismarine_stairs	1.13	
prismarine_wall	1.14	
pumpkin	1.13	
pumpkin_stem	1.13	
purple_banner	1.13	
purple_bed	1.13	
purple_candle	1.17	
purple_candle_cake	1.17	
purple_carpet	1.13	
purple_concrete	1.13	
purple_concrete_powder	1.13	
purple_glazed_terracotta	1.13	
purple_shulker_box	1.13	
purple_stained_glass	1.13	
purple_stained_glass_pane	1.13	
purple_terracotta	1.13	
purple_wall_banner	1.13	
purple_wool	1.13	
purpur_block	1.13	
purpur_pillar	1.13	
purpur_slab	1.13	
purpur_stairs	1.13	
quartz_block	1.13	
quartz_bricks	1.16	
quartz_pillar	1.13	
quartz_slab	1.13	
quartz_stairs	1.13	
rail	1.13	
raw_copper_block	1.17	
raw_gold_block	1.17	
raw_iron_block	1.17	
red_banner	1.13	
red_bed	1.13	
red_candle	1.17	
red_candle_cake	1.17	
red_carpet	1.13	
red_concrete	1.13	
red_concrete_powder	1.13	
red_glazed_terracotta	1.13	
red_mushroom	1.13	
red_mushroom_block	1.13	
red_nether_brick_slab	1.14	
red_nether_brick_stairs	1.14	
red_nether_brick_wall	1.14	
red_nether_bricks	1.13	
red_sand	1.13	
red_sandstone	1.13	
red_sandstone_slab	1.13	
red_sandstone_stairs	1.13	
red_sandstone_wall	1.14	
red_shulker_box	1.13	
red_stained_glass	1.13	
red_stained_glass_pane	1.13	
red_terracotta	1.13	
red_tulip	1.13	
red_wall_banner	1.13	
red_wool	1.13	
redstone_block	1.13	
redstone_lamp	1.13	
redstone_ore	1.13	
redstone_torch	1.13	
redstone_wall_torch	1.13	
redstone_wire	1.13	
reinforced_deepslate	1.19	
repeater	1.13	
repeating_command_block	1.13	
resin_block	1.21.4	
resin_brick_slab	1.21.4	
resin_brick_stairs	1.21.4	
resin_brick_wall	1.21.4	
resin_bricks	1.21.4	
resin_clump	1.21.4	
respawn_anchor	1.16	
rooted_dirt	1.17	
rose_bush	1.13	
sand	1.13	
sandstone	1.13	
sandstone_slab	1.13	
sandstone_stairs	1.13	
sandstone_wall	1.14	
scaffolding	1.14	
sculk	1.19	
sculk_catalyst	1.19	
sculk_sensor	1.17	
sculk_shrieker	1.19	
sculk_vein	1.19	
sea_lantern	1.13	
sea_pickle	1.13	
seagrass	1.13	
short_dry_grass	1.21.5	
short_grass	1.20.3	
shroomlight	1.16	
shulker_box	1.13	
sign	1.13	1.13.2
skeleton_skull	1.13	
skeleton_wall_skull	1.13	
slime_block	1.13	
small_amethyst_bud	1.17	
small_dripleaf	1.17	
smithing_table	1.14	
smoker	1.14	
smooth_basalt	1.17	
smooth_quartz	1.13	
smooth_quartz_slab	1.14	
smooth_quartz_stairs	1.14	
smooth_red_sandstone	1.13	
smooth_red_sandstone_slab	1.14	
smooth_red_sandstone_stairs	1.14	
smooth_sandstone	1.13	
smooth_sandstone_slab	1.14	
smooth_sandstone_stairs	1.14	
smooth_stone	1.13	
smooth_stone_slab	1.14	
sniffer_egg	1.20	
snow	1.13	
snow_block	1.13	
soul_campfire	1.16	
soul_fire	1.16	
soul_lantern	1.16	
soul_sand	1.13	
soul_soil	1.16	
soul_torch	1.16	
soul_wall_torch	1.16	
spawner	1.13	
sponge	1.13	
spore_blossom	1.17	
spruce_button	1.13	
spruce_door	1.13	
spruce_fence	1.13	
spruce_fence_gate	1.13	
spruce_hanging_sign	1.19.3	
spruce_leaves	1.13	
spruce_log	1.13	
spruce_planks	1.13	
spruce_pressure_plate	1.13	
spruce_sapling	1.13	
spruce_shelf	1.21.9	
spruce_sign	1.14	
spruce_slab	1.13	
spruce_stairs	1.13	
spruce_trapdoor	1.13	
spruce_wall_hanging_sign	1.19.3	
spruce_wall_sign	1.14	
spruce_wood	1.13	
sticky_piston	1.13	
stone	1.13	
stone_brick_slab	1.13	
stone_brick_stairs	1.13	
stone_brick_wall	1.14	
stone_bricks	1.13	
stone_button	1.13	
stone_pressure_plate	1.13	
stone_slab	1.13	
stone_stairs	1.14	
stonecutter	1.14	
stripped_acacia_log	1.13	
stripped_acacia_wood	1.13	
stripped_bamboo_block	1.19.3	
stripped_birch_log	1.13	
stripped_birch_wood	1.13	
stripped_cherry_log	1.19.4	
stripped_cherry_wood	1.19.4	
stripped_crimson_hyphae	1.16	
stripped_crimson_stem	1.16	
stripped_dark_oak_log	1.13	
stripped_dark_oak_wood	1.13	
stripped_jungle_log	1.13	
stripped_jungle_wood	1.13	
stripped_mangrove_log	1.19	
stripped_mangrove_wood	1.19	
stripped_oak_log	1.13	
stripped_oak_wood	1.13	
stripped_pale_oak_log	1.21.3	
stripped_pale_oak_wood	1.21.3	
